,Date,Time,Date&Time,NO2 (ug/m3)
7274,31/10/2019,2:00:00,31/10/2019 2:00,53
7275,31/10/2019,3:00:00,31/10/2019 3:00,51
7276,31/10/2019,4:00:00,31/10/2019 4:00,50
7277,31/10/2019,5:00:00,31/10/2019 5:00,47
7278,31/10/2019,6:00:00,31/10/2019 6:00,43
7279,31/10/2019,7:00:00,31/10/2019 7:00,43
7280,31/10/2019,8:00:00,31/10/2019 8:00,34
7281,31/10/2019,9:00:00,31/10/2019 9:00,37
7282,31/10/2019,10:00:00,31/10/2019 10:00,43
7283,31/10/2019,11:00:00,31/10/2019 11:00,52
7284,31/10/2019,12:00:00,31/10/2019 12:00,51
7285,31/10/2019,13:00:00,31/10/2019 13:00,32
7286,31/10/2019,14:00:00,31/10/2019 14:00,28
7287,31/10/2019,15:00:00,31/10/2019 15:00,37
7288,31/10/2019,16:00:00,31/10/2019 16:00,53
7289,31/10/2019,17:00:00,31/10/2019 17:00,37
7290,31/10/2019,18:00:00,31/10/2019 18:00,40
7291,31/10/2019,19:00:00,31/10/2019 19:00,48
7292,31/10/2019,20:00:00,31/10/2019 20:00,66
7293,31/10/2019,21:00:00,31/10/2019 21:00,55
7294,31/10/2019,22:00:00,31/10/2019 22:00,50
7295,31/10/2019,23:00:00,31/10/2019 23:00,61
7296,1/11/2019,0:00:00,1/11/2019 0:00,63
7297,1/11/2019,1:00:00,1/11/2019 1:00,56
7298,1/11/2019,2:00:00,1/11/2019 2:00,37
7299,1/11/2019,3:00:00,1/11/2019 3:00,23
7300,1/11/2019,4:00:00,1/11/2019 4:00,21
7301,1/11/2019,5:00:00,1/11/2019 5:00,18
7302,1/11/2019,6:00:00,1/11/2019 6:00,12
7303,1/11/2019,7:00:00,1/11/2019 7:00,15
7304,1/11/2019,8:00:00,1/11/2019 8:00,19
7305,1/11/2019,9:00:00,1/11/2019 9:00,27
7306,1/11/2019,10:00:00,1/11/2019 10:00,37
7307,1/11/2019,11:00:00,1/11/2019 11:00,43
7308,1/11/2019,12:00:00,1/11/2019 12:00,63
7309,1/11/2019,13:00:00,1/11/2019 13:00,40
7310,1/11/2019,14:00:00,1/11/2019 14:00,37
7311,1/11/2019,15:00:00,1/11/2019 15:00,33
7312,1/11/2019,16:00:00,1/11/2019 16:00,22
7313,1/11/2019,17:00:00,1/11/2019 17:00,22
7314,1/11/2019,18:00:00,1/11/2019 18:00,20
7315,1/11/2019,19:00:00,1/11/2019 19:00,20
7316,1/11/2019,20:00:00,1/11/2019 20:00,31
7317,1/11/2019,21:00:00,1/11/2019 21:00,38
7318,1/11/2019,22:00:00,1/11/2019 22:00,42
7319,1/11/2019,23:00:00,1/11/2019 23:00,39
7320,2/11/2019,0:00:00,2/11/2019 0:00,30
7321,2/11/2019,1:00:00,2/11/2019 1:00,36
7322,2/11/2019,2:00:00,2/11/2019 2:00,51
7323,2/11/2019,3:00:00,2/11/2019 3:00,37
7324,2/11/2019,4:00:00,2/11/2019 4:00,35
7325,2/11/2019,5:00:00,2/11/2019 5:00,53
7326,2/11/2019,6:00:00,2/11/2019 6:00,53
7327,2/11/2019,7:00:00,2/11/2019 7:00,53
7328,2/11/2019,8:00:00,2/11/2019 8:00,47
7329,2/11/2019,9:00:00,2/11/2019 9:00,41
7330,2/11/2019,10:00:00,2/11/2019 10:00,26
7331,2/11/2019,11:00:00,2/11/2019 11:00,28
7332,2/11/2019,12:00:00,2/11/2019 12:00,30
7333,2/11/2019,13:00:00,2/11/2019 13:00,20
7334,2/11/2019,14:00:00,2/11/2019 14:00,22
7335,2/11/2019,15:00:00,2/11/2019 15:00,24
7336,2/11/2019,16:00:00,2/11/2019 16:00,18
7337,2/11/2019,17:00:00,2/11/2019 17:00,29
7338,2/11/2019,18:00:00,2/11/2019 18:00,22
7339,2/11/2019,19:00:00,2/11/2019 19:00,29
7340,2/11/2019,20:00:00,2/11/2019 20:00,35
7341,2/11/2019,21:00:00,2/11/2019 21:00,27
7342,2/11/2019,22:00:00,2/11/2019 22:00,32
7343,2/11/2019,23:00:00,2/11/2019 23:00,30
7344,3/11/2019,0:00:00,3/11/2019 0:00,40
7345,3/11/2019,1:00:00,3/11/2019 1:00,40
7346,3/11/2019,2:00:00,3/11/2019 2:00,25
7347,3/11/2019,3:00:00,3/11/2019 3:00,18
7348,3/11/2019,4:00:00,3/11/2019 4:00,18
7349,3/11/2019,5:00:00,3/11/2019 5:00,21
7350,3/11/2019,6:00:00,3/11/2019 6:00,40
7351,3/11/2019,7:00:00,3/11/2019 7:00,33
7352,3/11/2019,8:00:00,3/11/2019 8:00,28
7353,3/11/2019,9:00:00,3/11/2019 9:00,28
7354,3/11/2019,10:00:00,3/11/2019 10:00,29
7355,3/11/2019,11:00:00,3/11/2019 11:00,42
7356,3/11/2019,12:00:00,3/11/2019 12:00,40
7357,3/11/2019,13:00:00,3/11/2019 13:00,56
7358,3/11/2019,14:00:00,3/11/2019 14:00,40
7359,3/11/2019,15:00:00,3/11/2019 15:00,44
7360,3/11/2019,16:00:00,3/11/2019 16:00,40
7361,3/11/2019,17:00:00,3/11/2019 17:00,37
7362,3/11/2019,18:00:00,3/11/2019 18:00,24
7363,3/11/2019,19:00:00,3/11/2019 19:00,29
7364,3/11/2019,20:00:00,3/11/2019 20:00,35
7365,3/11/2019,21:00:00,3/11/2019 21:00,29
7366,3/11/2019,22:00:00,3/11/2019 22:00,32
7367,3/11/2019,23:00:00,3/11/2019 23:00,45
7368,4/11/2019,0:00:00,4/11/2019 0:00,37
7369,4/11/2019,1:00:00,4/11/2019 1:00,46
7370,4/11/2019,2:00:00,4/11/2019 2:00,50
7371,4/11/2019,3:00:00,4/11/2019 3:00,47
7372,4/11/2019,4:00:00,4/11/2019 4:00,55
7373,4/11/2019,5:00:00,4/11/2019 5:00,52
7374,4/11/2019,6:00:00,4/11/2019 6:00,41
7375,4/11/2019,7:00:00,4/11/2019 7:00,47
7376,4/11/2019,8:00:00,4/11/2019 8:00,41
7377,4/11/2019,9:00:00,4/11/2019 9:00,36
7378,4/11/2019,10:00:00,4/11/2019 10:00,44
7379,4/11/2019,11:00:00,4/11/2019 11:00,51
7380,4/11/2019,12:00:00,4/11/2019 12:00,37
7381,4/11/2019,13:00:00,4/11/2019 13:00,83
7382,4/11/2019,14:00:00,4/11/2019 14:00,69
7383,4/11/2019,15:00:00,4/11/2019 15:00,55
7384,4/11/2019,16:00:00,4/11/2019 16:00,58
7385,4/11/2019,17:00:00,4/11/2019 17:00,44
7386,4/11/2019,18:00:00,4/11/2019 18:00,49
7387,4/11/2019,19:00:00,4/11/2019 19:00,44
7388,4/11/2019,20:00:00,4/11/2019 20:00,39
7389,4/11/2019,21:00:00,4/11/2019 21:00,63
7390,4/11/2019,22:00:00,4/11/2019 22:00,47
7391,4/11/2019,23:00:00,4/11/2019 23:00,53
7392,5/11/2019,0:00:00,5/11/2019 0:00,48
7393,5/11/2019,1:00:00,5/11/2019 1:00,63
7394,5/11/2019,2:00:00,5/11/2019 2:00,52
7395,5/11/2019,3:00:00,5/11/2019 3:00,33
7396,5/11/2019,4:00:00,5/11/2019 4:00,26
7397,5/11/2019,5:00:00,5/11/2019 5:00,30
7398,5/11/2019,6:00:00,5/11/2019 6:00,39
7399,5/11/2019,7:00:00,5/11/2019 7:00,35
7400,5/11/2019,8:00:00,5/11/2019 8:00,58
7401,5/11/2019,9:00:00,5/11/2019 9:00,70
7402,5/11/2019,10:00:00,5/11/2019 10:00,54
7403,5/11/2019,11:00:00,5/11/2019 11:00,50
7404,5/11/2019,12:00:00,5/11/2019 12:00,48
7405,5/11/2019,13:00:00,5/11/2019 13:00,41
7406,5/11/2019,14:00:00,5/11/2019 14:00,50
7407,5/11/2019,15:00:00,5/11/2019 15:00,53
7408,5/11/2019,16:00:00,5/11/2019 16:00,59
7409,5/11/2019,17:00:00,5/11/2019 17:00,63
7410,5/11/2019,18:00:00,5/11/2019 18:00,56
7411,5/11/2019,19:00:00,5/11/2019 19:00,46
7412,5/11/2019,20:00:00,5/11/2019 20:00,44
7413,5/11/2019,21:00:00,5/11/2019 21:00,38
7414,5/11/2019,22:00:00,5/11/2019 22:00,51
7415,5/11/2019,23:00:00,5/11/2019 23:00,59
7416,6/11/2019,0:00:00,6/11/2019 0:00,56
7417,6/11/2019,1:00:00,6/11/2019 1:00,50
7418,6/11/2019,2:00:00,6/11/2019 2:00,50
7419,6/11/2019,3:00:00,6/11/2019 3:00,46
7420,6/11/2019,4:00:00,6/11/2019 4:00,46
7421,6/11/2019,5:00:00,6/11/2019 5:00,50
7422,6/11/2019,6:00:00,6/11/2019 6:00,55
7423,6/11/2019,7:00:00,6/11/2019 7:00,52
7424,6/11/2019,8:00:00,6/11/2019 8:00,51
7425,6/11/2019,9:00:00,6/11/2019 9:00,49
7426,6/11/2019,10:00:00,6/11/2019 10:00,38
7427,6/11/2019,11:00:00,6/11/2019 11:00,23
7428,6/11/2019,12:00:00,6/11/2019 12:00,56
7429,6/11/2019,13:00:00,6/11/2019 13:00,16
7430,6/11/2019,14:00:00,6/11/2019 14:00,18
7431,6/11/2019,15:00:00,6/11/2019 15:00,16
7432,6/11/2019,16:00:00,6/11/2019 16:00,19
7433,6/11/2019,17:00:00,6/11/2019 17:00,19
7434,6/11/2019,18:00:00,6/11/2019 18:00,21
7435,6/11/2019,19:00:00,6/11/2019 19:00,26
7436,6/11/2019,20:00:00,6/11/2019 20:00,32
7437,6/11/2019,21:00:00,6/11/2019 21:00,30
7438,6/11/2019,22:00:00,6/11/2019 22:00,36
7439,6/11/2019,23:00:00,6/11/2019 23:00,31
7440,7/11/2019,0:00:00,7/11/2019 0:00,35
7441,7/11/2019,1:00:00,7/11/2019 1:00,36
7442,7/11/2019,2:00:00,7/11/2019 2:00,47
7443,7/11/2019,3:00:00,7/11/2019 3:00,55
7444,7/11/2019,4:00:00,7/11/2019 4:00,51
7445,7/11/2019,5:00:00,7/11/2019 5:00,44
7446,7/11/2019,6:00:00,7/11/2019 6:00,46
7447,7/11/2019,7:00:00,7/11/2019 7:00,46
7448,7/11/2019,8:00:00,7/11/2019 8:00,39
7449,7/11/2019,9:00:00,7/11/2019 9:00,44
7450,7/11/2019,10:00:00,7/11/2019 10:00,42
7451,7/11/2019,11:00:00,7/11/2019 11:00,24
7452,7/11/2019,12:00:00,7/11/2019 12:00,35
7453,7/11/2019,13:00:00,7/11/2019 13:00,26
7454,7/11/2019,14:00:00,7/11/2019 14:00,16
7455,7/11/2019,15:00:00,7/11/2019 15:00,17
7456,7/11/2019,16:00:00,7/11/2019 16:00,17
7457,7/11/2019,17:00:00,7/11/2019 17:00,24
7458,7/11/2019,18:00:00,7/11/2019 18:00,30
7459,7/11/2019,19:00:00,7/11/2019 19:00,29
7460,7/11/2019,20:00:00,7/11/2019 20:00,59
7461,7/11/2019,21:00:00,7/11/2019 21:00,28
7462,7/11/2019,22:00:00,7/11/2019 22:00,29
7463,7/11/2019,23:00:00,7/11/2019 23:00,27
7464,8/11/2019,0:00:00,8/11/2019 0:00,26
7465,8/11/2019,1:00:00,8/11/2019 1:00,22
7466,8/11/2019,2:00:00,8/11/2019 2:00,25
7467,8/11/2019,3:00:00,8/11/2019 3:00,21
7468,8/11/2019,4:00:00,8/11/2019 4:00,14
7469,8/11/2019,5:00:00,8/11/2019 5:00,19
7470,8/11/2019,6:00:00,8/11/2019 6:00,36
7471,8/11/2019,7:00:00,8/11/2019 7:00,40
7472,8/11/2019,8:00:00,8/11/2019 8:00,44
7473,8/11/2019,9:00:00,8/11/2019 9:00,26
7474,8/11/2019,10:00:00,8/11/2019 10:00,30
7475,8/11/2019,11:00:00,8/11/2019 11:00,23
7476,8/11/2019,12:00:00,8/11/2019 12:00,26
7477,8/11/2019,13:00:00,8/11/2019 13:00,27
7478,8/11/2019,14:00:00,8/11/2019 14:00,27
7479,8/11/2019,15:00:00,8/11/2019 15:00,31
7480,8/11/2019,16:00:00,8/11/2019 16:00,20
7481,8/11/2019,17:00:00,8/11/2019 17:00,33
7482,8/11/2019,18:00:00,8/11/2019 18:00,51
7483,8/11/2019,19:00:00,8/11/2019 19:00,55
7484,8/11/2019,20:00:00,8/11/2019 20:00,
7485,8/11/2019,21:00:00,8/11/2019 21:00,
7486,8/11/2019,22:00:00,8/11/2019 22:00,
7487,8/11/2019,23:00:00,8/11/2019 23:00,
7488,9/11/2019,0:00:00,9/11/2019 0:00,NA
7489,9/11/2019,1:00:00,9/11/2019 1:00,
7490,9/11/2019,2:00:00,9/11/2019 2:00,
7491,9/11/2019,3:00:00,9/11/2019 3:00,
7492,9/11/2019,4:00:00,9/11/2019 4:00,
7493,9/11/2019,5:00:00,9/11/2019 5:00,
7494,9/11/2019,6:00:00,9/11/2019 6:00,
7495,9/11/2019,7:00:00,9/11/2019 7:00,
7496,9/11/2019,8:00:00,9/11/2019 8:00,
7497,9/11/2019,9:00:00,9/11/2019 9:00,
7498,9/11/2019,10:00:00,9/11/2019 10:00,
7499,9/11/2019,11:00:00,9/11/2019 11:00,
7500,9/11/2019,12:00:00,9/11/2019 12:00,
7501,9/11/2019,13:00:00,9/11/2019 13:00,
7502,9/11/2019,14:00:00,9/11/2019 14:00,
7503,9/11/2019,15:00:00,9/11/2019 15:00,
7504,9/11/2019,16:00:00,9/11/2019 16:00,
7505,9/11/2019,17:00:00,9/11/2019 17:00,
7506,9/11/2019,18:00:00,9/11/2019 18:00,
7507,9/11/2019,19:00:00,9/11/2019 19:00,
7508,9/11/2019,20:00:00,9/11/2019 20:00,
7509,9/11/2019,21:00:00,9/11/2019 21:00,
7510,9/11/2019,22:00:00,9/11/2019 22:00,
7511,9/11/2019,23:00:00,9/11/2019 23:00,
7512,10/11/2019,0:00:00,10/11/2019 0:00,NA
7513,10/11/2019,1:00:00,10/11/2019 1:00,
7514,10/11/2019,2:00:00,10/11/2019 2:00,
7515,10/11/2019,3:00:00,10/11/2019 3:00,
7516,10/11/2019,4:00:00,10/11/2019 4:00,
7517,10/11/2019,5:00:00,10/11/2019 5:00,26
7518,10/11/2019,6:00:00,10/11/2019 6:00,
7519,10/11/2019,7:00:00,10/11/2019 7:00,
7520,10/11/2019,8:00:00,10/11/2019 8:00,
7521,10/11/2019,9:00:00,10/11/2019 9:00,
7522,10/11/2019,10:00:00,10/11/2019 10:00,
7523,10/11/2019,11:00:00,10/11/2019 11:00,24
7524,10/11/2019,12:00:00,10/11/2019 12:00,
7525,10/11/2019,13:00:00,10/11/2019 13:00,64
7526,10/11/2019,14:00:00,10/11/2019 14:00,75
7527,10/11/2019,15:00:00,10/11/2019 15:00,55
7528,10/11/2019,16:00:00,10/11/2019 16:00,56
7529,10/11/2019,17:00:00,10/11/2019 17:00,58
7530,10/11/2019,18:00:00,10/11/2019 18:00,54
7531,10/11/2019,19:00:00,10/11/2019 19:00,37
7532,10/11/2019,20:00:00,10/11/2019 20:00,52
7533,10/11/2019,21:00:00,10/11/2019 21:00,66
7534,10/11/2019,22:00:00,10/11/2019 22:00,64
7535,10/11/2019,23:00:00,10/11/2019 23:00,43
7536,11/11/2019,0:00:00,11/11/2019 0:00,25
7537,11/11/2019,1:00:00,11/11/2019 1:00,25
7538,11/11/2019,2:00:00,11/11/2019 2:00,36
7539,11/11/2019,3:00:00,11/11/2019 3:00,39
7540,11/11/2019,4:00:00,11/11/2019 4:00,45
7541,11/11/2019,5:00:00,11/11/2019 5:00,40
7542,11/11/2019,6:00:00,11/11/2019 6:00,43
7543,11/11/2019,7:00:00,11/11/2019 7:00,38
7544,11/11/2019,8:00:00,11/11/2019 8:00,43
7545,11/11/2019,9:00:00,11/11/2019 9:00,50
7546,11/11/2019,10:00:00,11/11/2019 10:00,47
7547,11/11/2019,11:00:00,11/11/2019 11:00,31
7548,11/11/2019,12:00:00,11/11/2019 12:00,25
7549,11/11/2019,13:00:00,11/11/2019 13:00,30
7550,11/11/2019,14:00:00,11/11/2019 14:00,55
7551,11/11/2019,15:00:00,11/11/2019 15:00,45
7552,11/11/2019,16:00:00,11/11/2019 16:00,35
7553,11/11/2019,17:00:00,11/11/2019 17:00,38
7554,11/11/2019,18:00:00,11/11/2019 18:00,36
7555,11/11/2019,19:00:00,11/11/2019 19:00,55
7556,11/11/2019,20:00:00,11/11/2019 20:00,58
7557,11/11/2019,21:00:00,11/11/2019 21:00,64
7558,11/11/2019,22:00:00,11/11/2019 22:00,49
7559,11/11/2019,23:00:00,11/11/2019 23:00,35
7560,12/11/2019,0:00:00,12/11/2019 0:00,39
7561,12/11/2019,1:00:00,12/11/2019 1:00,24
7562,12/11/2019,2:00:00,12/11/2019 2:00,29
7563,12/11/2019,3:00:00,12/11/2019 3:00,25
7564,12/11/2019,4:00:00,12/11/2019 4:00,16
7565,12/11/2019,5:00:00,12/11/2019 5:00,28
7566,12/11/2019,6:00:00,12/11/2019 6:00,29
7567,12/11/2019,7:00:00,12/11/2019 7:00,26
7568,12/11/2019,8:00:00,12/11/2019 8:00,30
7569,12/11/2019,9:00:00,12/11/2019 9:00,37
7570,12/11/2019,10:00:00,12/11/2019 10:00,36
7571,12/11/2019,11:00:00,12/11/2019 11:00,37
7572,12/11/2019,12:00:00,12/11/2019 12:00,39
7573,12/11/2019,13:00:00,12/11/2019 13:00,43
7574,12/11/2019,14:00:00,12/11/2019 14:00,36
7575,12/11/2019,15:00:00,12/11/2019 15:00,38
7576,12/11/2019,16:00:00,12/11/2019 16:00,43
7577,12/11/2019,17:00:00,12/11/2019 17:00,30
7578,12/11/2019,18:00:00,12/11/2019 18:00,59
7579,12/11/2019,19:00:00,12/11/2019 19:00,74
7580,12/11/2019,20:00:00,12/11/2019 20:00,97
7581,12/11/2019,21:00:00,12/11/2019 21:00,95
7582,12/11/2019,22:00:00,12/11/2019 22:00,96
7583,12/11/2019,23:00:00,12/11/2019 23:00,98
7584,13/11/2019,0:00:00,13/11/2019 0:00,100
7585,13/11/2019,1:00:00,13/11/2019 1:00,90
7586,13/11/2019,2:00:00,13/11/2019 2:00,83
7587,13/11/2019,3:00:00,13/11/2019 3:00,80
7588,13/11/2019,4:00:00,13/11/2019 4:00,78
7589,13/11/2019,5:00:00,13/11/2019 5:00,74
7590,13/11/2019,6:00:00,13/11/2019 6:00,53
7591,13/11/2019,7:00:00,13/11/2019 7:00,68
7592,13/11/2019,8:00:00,13/11/2019 8:00,65
7593,13/11/2019,9:00:00,13/11/2019 9:00,66
7594,13/11/2019,10:00:00,13/11/2019 10:00,64
7595,13/11/2019,11:00:00,13/11/2019 11:00,39
7596,13/11/2019,12:00:00,13/11/2019 12:00,100
7597,13/11/2019,13:00:00,13/11/2019 13:00,36
7598,13/11/2019,14:00:00,13/11/2019 14:00,33
7599,13/11/2019,15:00:00,13/11/2019 15:00,44
7600,13/11/2019,16:00:00,13/11/2019 16:00,56
7601,13/11/2019,17:00:00,13/11/2019 17:00,54
7602,13/11/2019,18:00:00,13/11/2019 18:00,54
7603,13/11/2019,19:00:00,13/11/2019 19:00,59
7604,13/11/2019,20:00:00,13/11/2019 20:00,57
7605,13/11/2019,21:00:00,13/11/2019 21:00,44
7606,13/11/2019,22:00:00,13/11/2019 22:00,41
7607,13/11/2019,23:00:00,13/11/2019 23:00,33
7608,14/11/2019,0:00:00,14/11/2019 0:00,43
7609,14/11/2019,1:00:00,14/11/2019 1:00,37
7610,14/11/2019,2:00:00,14/11/2019 2:00,43
7611,14/11/2019,3:00:00,14/11/2019 3:00,50
7612,14/11/2019,4:00:00,14/11/2019 4:00,36
7613,14/11/2019,5:00:00,14/11/2019 5:00,36
7614,14/11/2019,6:00:00,14/11/2019 6:00,33
7615,14/11/2019,7:00:00,14/11/2019 7:00,22
7616,14/11/2019,8:00:00,14/11/2019 8:00,28
7617,14/11/2019,9:00:00,14/11/2019 9:00,42
7618,14/11/2019,10:00:00,14/11/2019 10:00,32
7619,14/11/2019,11:00:00,14/11/2019 11:00,38
7620,14/11/2019,12:00:00,14/11/2019 12:00,43
7621,14/11/2019,13:00:00,14/11/2019 13:00,31
7622,14/11/2019,14:00:00,14/11/2019 14:00,28
7623,14/11/2019,15:00:00,14/11/2019 15:00,22
7624,14/11/2019,16:00:00,14/11/2019 16:00,30
7625,14/11/2019,17:00:00,14/11/2019 17:00,23
7626,14/11/2019,18:00:00,14/11/2019 18:00,16
7627,14/11/2019,19:00:00,14/11/2019 19:00,25
7628,14/11/2019,20:00:00,14/11/2019 20:00,23
7629,14/11/2019,21:00:00,14/11/2019 21:00,21
7630,14/11/2019,22:00:00,14/11/2019 22:00,18
7631,14/11/2019,23:00:00,14/11/2019 23:00,21
7632,15/11/2019,0:00:00,15/11/2019 0:00,31
7633,15/11/2019,1:00:00,15/11/2019 1:00,27
7634,15/11/2019,2:00:00,15/11/2019 2:00,23
7635,15/11/2019,3:00:00,15/11/2019 3:00,30
7636,15/11/2019,4:00:00,15/11/2019 4:00,38
7637,15/11/2019,5:00:00,15/11/2019 5:00,33
7638,15/11/2019,6:00:00,15/11/2019 6:00,24
7639,15/11/2019,7:00:00,15/11/2019 7:00,29
7640,15/11/2019,8:00:00,15/11/2019 8:00,29
7641,15/11/2019,9:00:00,15/11/2019 9:00,39
7642,15/11/2019,10:00:00,15/11/2019 10:00,39
7643,15/11/2019,11:00:00,15/11/2019 11:00,40
7644,15/11/2019,12:00:00,15/11/2019 12:00,31
7645,15/11/2019,13:00:00,15/11/2019 13:00,19
7646,15/11/2019,14:00:00,15/11/2019 14:00,17
7647,15/11/2019,15:00:00,15/11/2019 15:00,19
7648,15/11/2019,16:00:00,15/11/2019 16:00,20
7649,15/11/2019,17:00:00,15/11/2019 17:00,21
7650,15/11/2019,18:00:00,15/11/2019 18:00,23
7651,15/11/2019,19:00:00,15/11/2019 19:00,31
7652,15/11/2019,20:00:00,15/11/2019 20:00,32
7653,15/11/2019,21:00:00,15/11/2019 21:00,34
7654,15/11/2019,22:00:00,15/11/2019 22:00,41
7655,15/11/2019,23:00:00,15/11/2019 23:00,38
7656,16/11/2019,0:00:00,16/11/2019 0:00,41
7657,16/11/2019,1:00:00,16/11/2019 1:00,47
7658,16/11/2019,2:00:00,16/11/2019 2:00,47
7659,16/11/2019,3:00:00,16/11/2019 3:00,42
7660,16/11/2019,4:00:00,16/11/2019 4:00,39
7661,16/11/2019,5:00:00,16/11/2019 5:00,25
7662,16/11/2019,6:00:00,16/11/2019 6:00,15
7663,16/11/2019,7:00:00,16/11/2019 7:00,27
7664,16/11/2019,8:00:00,16/11/2019 8:00,31
7665,16/11/2019,9:00:00,16/11/2019 9:00,28
7666,16/11/2019,10:00:00,16/11/2019 10:00,35
7667,16/11/2019,11:00:00,16/11/2019 11:00,27
7668,16/11/2019,12:00:00,16/11/2019 12:00,41
7669,16/11/2019,13:00:00,16/11/2019 13:00,34
7670,16/11/2019,14:00:00,16/11/2019 14:00,35
7671,16/11/2019,15:00:00,16/11/2019 15:00,39
7672,16/11/2019,16:00:00,16/11/2019 16:00,45
7673,16/11/2019,17:00:00,16/11/2019 17:00,29
7674,16/11/2019,18:00:00,16/11/2019 18:00,27
7675,16/11/2019,19:00:00,16/11/2019 19:00,43
7676,16/11/2019,20:00:00,16/11/2019 20:00,45
7677,16/11/2019,21:00:00,16/11/2019 21:00,28
7678,16/11/2019,22:00:00,16/11/2019 22:00,43
7679,16/11/2019,23:00:00,16/11/2019 23:00,41
7680,17/11/2019,0:00:00,17/11/2019 0:00,16
7681,17/11/2019,1:00:00,17/11/2019 1:00,26
7682,17/11/2019,2:00:00,17/11/2019 2:00,34
7683,17/11/2019,3:00:00,17/11/2019 3:00,29
7684,17/11/2019,4:00:00,17/11/2019 4:00,35
7685,17/11/2019,5:00:00,17/11/2019 5:00,43
7686,17/11/2019,6:00:00,17/11/2019 6:00,44
7687,17/11/2019,7:00:00,17/11/2019 7:00,42
7688,17/11/2019,8:00:00,17/11/2019 8:00,35
7689,17/11/2019,9:00:00,17/11/2019 9:00,45
7690,17/11/2019,10:00:00,17/11/2019 10:00,41
7691,17/11/2019,11:00:00,17/11/2019 11:00,30
7692,17/11/2019,12:00:00,17/11/2019 12:00,16
7693,17/11/2019,13:00:00,17/11/2019 13:00,13
7694,17/11/2019,14:00:00,17/11/2019 14:00,13
7695,17/11/2019,15:00:00,17/11/2019 15:00,19
7696,17/11/2019,16:00:00,17/11/2019 16:00,21
7697,17/11/2019,17:00:00,17/11/2019 17:00,21
7698,17/11/2019,18:00:00,17/11/2019 18:00,18
7699,17/11/2019,19:00:00,17/11/2019 19:00,22
7700,17/11/2019,20:00:00,17/11/2019 20:00,21
7701,17/11/2019,21:00:00,17/11/2019 21:00,18
7702,17/11/2019,22:00:00,17/11/2019 22:00,24
7703,17/11/2019,23:00:00,17/11/2019 23:00,24
7704,18/11/2019,0:00:00,18/11/2019 0:00,27
7705,18/11/2019,1:00:00,18/11/2019 1:00,30
7706,18/11/2019,2:00:00,18/11/2019 2:00,33
7707,18/11/2019,3:00:00,18/11/2019 3:00,34
7708,18/11/2019,4:00:00,18/11/2019 4:00,30
7709,18/11/2019,5:00:00,18/11/2019 5:00,21
7710,18/11/2019,6:00:00,18/11/2019 6:00,18
7711,18/11/2019,7:00:00,18/11/2019 7:00,22
7712,18/11/2019,8:00:00,18/11/2019 8:00,30
7713,18/11/2019,9:00:00,18/11/2019 9:00,35
7714,18/11/2019,10:00:00,18/11/2019 10:00,28
7715,18/11/2019,11:00:00,18/11/2019 11:00,34
7716,18/11/2019,12:00:00,18/11/2019 12:00,27
7717,18/11/2019,13:00:00,18/11/2019 13:00,27
7718,18/11/2019,14:00:00,18/11/2019 14:00,21
7719,18/11/2019,15:00:00,18/11/2019 15:00,44
7720,18/11/2019,16:00:00,18/11/2019 16:00,31
7721,18/11/2019,17:00:00,18/11/2019 17:00,29
7722,18/11/2019,18:00:00,18/11/2019 18:00,26
7723,18/11/2019,19:00:00,18/11/2019 19:00,34
7724,18/11/2019,20:00:00,18/11/2019 20:00,50
7725,18/11/2019,21:00:00,18/11/2019 21:00,56
7726,18/11/2019,22:00:00,18/11/2019 22:00,58
7727,18/11/2019,23:00:00,18/11/2019 23:00,54
7728,19/11/2019,0:00:00,19/11/2019 0:00,45
7729,19/11/2019,1:00:00,19/11/2019 1:00,38
7730,19/11/2019,2:00:00,19/11/2019 2:00,36
7731,19/11/2019,3:00:00,19/11/2019 3:00,34
7732,19/11/2019,4:00:00,19/11/2019 4:00,29
7733,19/11/2019,5:00:00,19/11/2019 5:00,25
7734,19/11/2019,6:00:00,19/11/2019 6:00,34
7735,19/11/2019,7:00:00,19/11/2019 7:00,35
7736,19/11/2019,8:00:00,19/11/2019 8:00,27
7737,19/11/2019,9:00:00,19/11/2019 9:00,36
7738,19/11/2019,10:00:00,19/11/2019 10:00,35
7739,19/11/2019,11:00:00,19/11/2019 11:00,44
7740,19/11/2019,12:00:00,19/11/2019 12:00,45
7741,19/11/2019,13:00:00,19/11/2019 13:00,32
7742,19/11/2019,14:00:00,19/11/2019 14:00,21
7743,19/11/2019,15:00:00,19/11/2019 15:00,16
7744,19/11/2019,16:00:00,19/11/2019 16:00,17
7745,19/11/2019,17:00:00,19/11/2019 17:00,30
7746,19/11/2019,18:00:00,19/11/2019 18:00,42
7747,19/11/2019,19:00:00,19/11/2019 19:00,23
7748,19/11/2019,20:00:00,19/11/2019 20:00,34
7749,19/11/2019,21:00:00,19/11/2019 21:00,39
7750,19/11/2019,22:00:00,19/11/2019 22:00,43
7751,19/11/2019,23:00:00,19/11/2019 23:00,39
7752,20/11/2019,0:00:00,20/11/2019 0:00,35
7753,20/11/2019,1:00:00,20/11/2019 1:00,35
7754,20/11/2019,2:00:00,20/11/2019 2:00,30
7755,20/11/2019,3:00:00,20/11/2019 3:00,21
7756,20/11/2019,4:00:00,20/11/2019 4:00,25
